"","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOLS"
"IGFBPL1",0.0493779026471188,3.44237234564796,0.730473084502003,0.473289465995707,0.86904291352029,-5.45218755523273,"IGFBPL1"
"SNORD1A",-0.047191276087766,3.35833411805634,-0.730450641112655,0.473302889366098,0.86904291352029,-5.45220241970034,"SNORD1A"
"MIR873",-0.0400663360602591,3.1460930666183,-0.730311553828602,0.47338608235736,0.86904291352029,-5.45229452889945,"MIR873"
"MIR1908",-0.047293641255813,3.3368955488766,-0.730266020092351,0.473413319561356,0.86904291352029,-5.45232467957476,"MIR1908"
"CCDC13",-0.0460559443128167,3.3750363837639,-0.730219326258427,0.473441251669623,0.86904291352029,-5.45235559657857,"CCDC13"
"MYBBP1A",-0.0411753725598881,3.35846750694786,-0.730205157459813,0.473449727593994,0.86904291352029,-5.45236497767944,"MYBBP1A"
"LINC01138",0.134557155291642,5.02603760875743,0.730093545767989,0.473516498015597,0.869090254427935,-5.45243886929371,"LINC01138"
"MAGEC1",-0.0396361802095388,3.31636718121469,-0.730002891438045,0.473570735027129,0.869108296495033,-5.45249887840827,"MAGEC1"
"NR4A2",0.254585137667842,6.90674820126219,0.729891336596649,0.473637481509306,0.869108296495033,-5.4525727130718,"NR4A2"
"MIR154",-0.0308410712199545,3.18712626210632,-0.72987163735032,0.473649268714145,0.869108296495033,-5.4525857502806,"MIR154"
"MIR451A",0.0421714669984913,3.23545402025679,0.729801254312943,0.473691384394019,0.869110379810395,-5.45263232794535,"MIR451A"
"GEMIN2",-0.0622226768369563,3.57337983286779,-0.729645166051961,0.473784792105524,0.869154821167874,-5.45273560796768,"GEMIN2"
"MIR1322",0.0414662566096405,3.21053417960235,0.729623813250115,0.473797571082695,0.869154821167874,-5.45274973500503,"MIR1322"
"DDX39B",-0.168216105464414,5.74376229310265,-0.72954832800174,0.473842748249663,0.869162515557762,-5.45279967299975,"DDX39B"
"KSR2",-0.0383546666887825,3.23312651962989,-0.729458555725138,0.473896479370531,0.869182272170471,-5.45285905636506,"KSR2"
"SLC17A7",-0.0413528020552117,3.30378832389775,-0.729393387779179,0.473935486390953,0.869182272170471,-5.45290215991603,"SLC17A7"
"EFNA1",-0.0266217574755716,3.16091567189904,-0.729238670032982,0.474028102060077,0.869206906457952,-5.4530044791628,"EFNA1"
"CAPN3",-0.0635164522005854,3.60615247642277,-0.729181427302509,0.474062370867087,0.869206906457952,-5.45304233021447,"CAPN3"
"KIAA1549L",-0.03608351323899,3.23925065042108,-0.729165554992444,0.474071873208182,0.869206906457952,-5.4530528250875,"KIAA1549L"
"SCN9A",-0.037047479238522,3.18953505233076,-0.728717554294245,0.474340125983555,0.869308048652776,-5.45334895704383,"SCN9A"
"AP5M1",0.0827365349138921,4.41615789008957,0.728682759418427,0.474360964122082,0.869308048652776,-5.45337194953571,"AP5M1"
"SPATA31E1",0.0429826815150768,3.38018628056352,0.728677362174299,0.474364196500458,0.869308048652776,-5.45337551594763,"SPATA31E1"
"ERN1",-0.0388123799968462,3.15921128541057,-0.728674436918567,0.474365948424672,0.869308048652776,-5.45337744889905,"ERN1"
"EVL",0.100996102882838,9.50316751664435,0.728621512499752,0.474397645311256,0.869308048652776,-5.45341241904773,"EVL"
"EPS8L2",-0.0460858341075026,3.27747148183384,-0.728518077579896,0.474459596975237,0.869308048652776,-5.45348075740854,"EPS8L2"
"DEDD2",0.175039026147685,6.39375599836767,0.728442625444666,0.474504791544638,0.869308048652776,-5.45353060205922,"DEDD2"
"SRRT",0.154576835318103,7.51428899632818,0.728356822171153,0.474556189358441,0.869308048652776,-5.45358727888032,"SRRT"
"OR52I1",-0.0485440806964888,3.23197192773141,-0.728285609960904,0.47459884933752,0.869308048652776,-5.45363431287701,"OR52I1"
"STON1",0.0308792797685983,3.17067987438709,0.728259109165899,0.474614725329482,0.869308048652776,-5.45365181492248,"STON1"
"SOX2",0.0365496031239798,3.18260105325167,0.728096949856996,0.474711877911122,0.869308048652776,-5.45375889746188,"SOX2"
"POMT1",0.133513156209534,5.2992167751946,0.728052218555202,0.474738679308258,0.869308048652776,-5.45378843199048,"POMT1"
"PNLIPRP1",-0.0312750651892089,3.20982189653912,-0.727924515778151,0.474815199156811,0.869308048652776,-5.45387274027928,"PNLIPRP1"
"TMEM99",0.182731200154652,5.28203329288885,0.727717260228219,0.474939402717371,0.869308048652776,-5.45400953890315,"TMEM99"
"TCP10L",-0.042102243985003,3.38152843467229,-0.727666475447818,0.474969839808036,0.869308048652776,-5.45404305368681,"TCP10L"
"DHH",-0.0457652339171082,3.24633774027614,-0.727648070846547,0.474980870611512,0.869308048652776,-5.45405519902896,"DHH"
"CYP2J2",0.0415116805642252,3.2672508512396,0.727640029446715,0.474985690274394,0.869308048652776,-5.45406050552131,"CYP2J2"
"TIFAB",-0.040595142167481,3.27888752380215,-0.727515656662201,0.475060237545144,0.869308048652776,-5.45414257164499,"TIFAB"
"KIF3C",0.0789646582900107,3.4221072938919,0.727501807950049,0.475068538692058,0.869308048652776,-5.45415170875779,"KIF3C"
"FOXI2",-0.0312773811126669,3.23012175205664,-0.727418153131025,0.475118684590866,0.869308048652776,-5.45420689909823,"FOXI2"
"ZNF763",0.0893008702631168,4.00755621139124,0.727354154126582,0.475157050148474,0.869308048652776,-5.4542491176854,"ZNF763"
"ACSBG1",0.0440956114929477,3.31247022597657,0.727335665927984,0.475168133630252,0.869308048652776,-5.45426131324731,"ACSBG1"
"RGS4",-0.046769482912701,3.29861042678191,-0.727304829114259,0.47518662031667,0.869308048652776,-5.45428165380265,"RGS4"
"HOMER2",-0.036793676027388,3.25356683420868,-0.727291263984848,0.475194752753276,0.869308048652776,-5.45429060136489,"HOMER2"
"OR4K15",0.032505922366508,3.13586215055892,0.727290607399366,0.475195146385204,0.869308048652776,-5.45429103444482,"OR4K15"
"ISG15",0.150044605620987,8.4496383465974,0.727286975670656,0.475197323659436,0.869308048652776,-5.45429342990505,"ISG15"
"HSD11B2",-0.0367349022223999,3.26093088253868,-0.727226205909655,0.47523375688798,0.869308048652776,-5.45433351149428,"HSD11B2"
"PI4KAP1",-0.139752188578393,5.75897131111424,-0.727008485627527,0.475364300002371,0.869471847731805,-5.45447708613656,"PI4KAP1"
"LYPLAL1",0.0958183814890935,4.48896630150762,0.726878723756384,0.475442114094898,0.869513736558903,-5.45456263769417,"LYPLAL1"
"RPF1",0.108326955021642,4.74260983234847,0.726726504409893,0.475533404788605,0.869513736558903,-5.45466297700228,"RPF1"
"DMRT3",-0.0326688018460963,3.17458705536861,-0.726708634977343,0.475544122322235,0.869513736558903,-5.45467475479765,"DMRT3"
"RACGAP1",-0.0823521997232661,3.96798543996712,-0.726696835950269,0.475551199092169,0.869513736558903,-5.45468253142102,"RACGAP1"
"GALE",-0.0735898123221715,3.92959992755942,-0.726545443125536,0.475642006336035,0.869534225684686,-5.45478230236804,"GALE"
"LITAF",0.12672902224284,8.47108405081305,0.726504067374563,0.475666825787668,0.869534225684686,-5.45480956641173,"LITAF"
"OR4C12",0.0567705470258932,3.24053976348823,0.726353228478888,0.475757313713519,0.869534225684686,-5.45490894743162,"OR4C12"
"FYB2",-0.0370618189786931,3.17119402967998,-0.72632898688745,0.475771857136906,0.869534225684686,-5.45492491731665,"FYB2"
"CD24",-0.0451667994082197,3.20502546415141,-0.726315522601254,0.475779934971085,0.869534225684686,-5.45493378710684,"CD24"
"MRGPRE",-0.0360696067136969,3.29268627041086,-0.726111901921169,0.475902106070118,0.869534225684686,-5.45506790619119,"MRGPRE"
"MIR2114",-0.032560159486933,3.19519299232826,-0.726105966742753,0.475905667416006,0.869534225684686,-5.45507181498963,"MIR2114"
"C3orf33",0.0332510652735338,3.23175997698044,0.726060523972449,0.475932935426803,0.869534225684686,-5.45510174175511,"C3orf33"
"GNG7",-0.056475067532639,3.46811514932455,-0.725992359871192,0.475973839134989,0.869534225684686,-5.45514662854987,"GNG7"
"MIR98",-0.0325048154923472,3.21821614957329,-0.725981566741967,0.475980316033178,0.869534225684686,-5.45515373557659,"MIR98"
"FANCF",0.0481059760733276,3.16771509955447,0.725864773094774,0.476050406584317,0.869534225684686,-5.45523063511573,"FANCF"
"CDC42BPB",0.0357425255454191,3.21599561113662,0.7258581049895,0.476054408450815,0.869534225684686,-5.45523502519206,"CDC42BPB"
"CNOT3",-0.0307338179984741,3.19583498615554,-0.725752836445393,0.47611758804054,0.86957473365172,-5.45530432572949,"CNOT3"
"ARVCF",-0.0355706241763399,3.33907440712912,-0.725634009172282,0.476188911174752,0.869630106621385,-5.45538254085919,"ARVCF"
"ELAVL4",-0.0330380681980009,3.18478671456271,-0.725245740822736,0.476422003489772,0.869794168216711,-5.45563802458581,"ELAVL4"
"ZBTB3",-0.0533684216395895,3.58302376086929,-0.725182381978874,0.476460046592628,0.869794168216711,-5.45567970295806,"ZBTB3"
"SLC26A6",0.141554547034135,5.40950773417892,0.725168002028593,0.476468681120334,0.869794168216711,-5.4556891618202,"SLC26A6"
"DUSP13",-0.0418043563911359,3.38090348381867,-0.725141991292284,0.476484299657363,0.869794168216711,-5.45570627074549,"DUSP13"
"CTRB2",-0.0416801213776357,3.33768582821882,-0.725100236870332,0.476509372356523,0.869794168216711,-5.45573373408752,"CTRB2"
"SPIC",-0.0385761930202631,3.23095456988532,-0.724960941363122,0.476593022148636,0.869794168216711,-5.45582534280159,"SPIC"
"MIR192",-0.0365895013703951,3.20348585098646,-0.724774025672581,0.476705282401665,0.869794168216711,-5.45594824314909,"MIR192"
"PRSS21",-0.0564305504925419,3.41989674673476,-0.724769640203229,0.476707916470503,0.869794168216711,-5.45595112631263,"PRSS21"
"ZNF534",-0.0365316719724491,3.19991463893489,-0.724675438845544,0.476764499222296,0.869794168216711,-5.45601305365581,"ZNF534"
"CDH17",-0.0375847610461086,3.24543907460137,-0.724522201246408,0.47685655097228,0.869794168216711,-5.45611377477946,"CDH17"
"NFIX",-0.0336065170576902,3.19875596347915,-0.724519603135667,0.476858111780113,0.869794168216711,-5.45611548231107,"NFIX"
"ATPSCKMT",-0.0598794222250265,3.53444124291757,-0.724491241139879,0.476875150365925,0.869794168216711,-5.45613412201934,"ATPSCKMT"
"NRBP2",0.101084483371925,4.52777947461771,0.72446564212522,0.476890529386784,0.869794168216711,-5.45615094528445,"NRBP2"
"HLA-L",-0.0429328676794148,3.3807590107163,-0.724436540077702,0.47690801326531,0.869794168216711,-5.45617007000473,"HLA-L"
"CHI3L2",-0.141814538077814,4.73279134004372,-0.724410319173193,0.476923766538392,0.869794168216711,-5.45618730072949,"CHI3L2"
"OR2T6",-0.0485692755190371,3.35090472255977,-0.724245478903248,0.477022808030767,0.869794168216711,-5.45629560986015,"OR2T6"
"ARIH1",-0.0842499820649909,3.89174043007838,-0.724225384898305,0.477034882001003,0.869794168216711,-5.45630881113469,"ARIH1"
"ASPN",-0.0333492139924172,3.15212126236475,-0.724218918427062,0.477038767575298,0.869794168216711,-5.45631305937605,"ASPN"
"KDM2A",0.138654981616058,7.54040947565651,0.724162075549383,0.47707292413346,0.869794168216711,-5.45635040158027,"KDM2A"
"CD3E",-0.0626015361231654,3.72774705325039,-0.724118684658557,0.477098998437618,0.869794168216711,-5.45637890480895,"CD3E"
"DPP4",0.0967371683895988,3.81963544361552,0.723674102717912,0.477366203335881,0.870104555833178,-5.45667085515872,"DPP4"
"CYP2C9",-0.03142011755355,3.24653894565619,-0.723553642559046,0.477438618050981,0.870104555833178,-5.45674993037701,"CYP2C9"
"WDR43",-0.0780446343709374,3.76595106258707,-0.723519967097614,0.477458863234226,0.870104555833178,-5.4567720341701,"WDR43"
"NONO",-0.122659810772066,8.21906980566498,-0.723443990439119,0.477504541116401,0.870104555833178,-5.456821899918,"NONO"
"BPIFB6",0.0287519646373015,3.1807166498557,0.723249224633214,0.477621647877194,0.870104555833178,-5.45694970792177,"BPIFB6"
"OR4K17",-0.0395515730154867,3.26511983574965,-0.723157827477512,0.47767660802487,0.870104555833178,-5.45700967278117,"OR4K17"
"CFAP298",-0.145239545918118,6.22898776110387,-0.722960621608119,0.47779520712226,0.870104555833178,-5.45713903339406,"CFAP298"
"ZDHHC8P1",0.0432076610489103,3.35459152281129,0.722952798203717,0.477799912453925,0.870104555833178,-5.45714416460426,"ZDHHC8P1"
"COX7B",0.178889643801403,5.57386408208718,0.722787445676594,0.477899368936099,0.870104555833178,-5.45725260365205,"COX7B"
"NNT",-0.123500158087929,4.40207621703543,-0.722706401743448,0.477948119799396,0.870104555833178,-5.45730574412332,"NNT"
"GALNT17",-0.0355415356159194,3.22066069241369,-0.722680996914277,0.477963402326049,0.870104555833178,-5.4573224008991,"GALNT17"
"SCUBE2",-0.0419213244064216,3.19312259655965,-0.722673763942221,0.47796775344451,0.870104555833178,-5.45732714312434,"SCUBE2"
"ADCK2",0.117604960031112,5.63567030906886,0.722646406365104,0.477984211074823,0.870104555833178,-5.45734507943837,"ADCK2"
"TRMT112",-0.162212996395435,7.88214914821632,-0.722594253841797,0.478015585642763,0.870104555833178,-5.45737927016328,"TRMT112"
"F13A1",0.0430283578557563,3.37237016129304,0.722587022674143,0.478019935954577,0.870104555833178,-5.4573840106676,"F13A1"
"BAAT",-0.038165186202331,3.18448998919841,-0.722582231163094,0.478022818567828,0.870104555833178,-5.45738715179242,"BAAT"
"RMND5B",-0.0710602197661427,3.7931479081677,-0.722578731239256,0.478024924157826,0.870104555833178,-5.45738944619139,"RMND5B"
"LINC01973",0.0413401424607068,3.32043467303049,0.722541723168723,0.478047188924961,0.870104555833178,-5.4574137064419,"LINC01973"
"NDUFAF1",-0.166601421256203,5.57985706832264,-0.722500703802126,0.4780718676763,0.870104555833178,-5.45744059488287,"NDUFAF1"
"DLL4",-0.0363207885553073,3.1813036517986,-0.722436238081515,0.478110654123095,0.870104555833178,-5.45748284963377,"DLL4"
"LOC100133315",0.0502650473509408,3.49186288324045,0.722402717284894,0.478130822976229,0.870104555833178,-5.45750481979254,"LOC100133315"
"GALNT14",0.0310527212238374,3.23285226106497,0.722316567286847,0.478182660152899,0.870124226213872,-5.45756127969616,"GALNT14"
"DBX1",0.0346797701856462,3.16061234178802,0.722187312337445,0.478260440127426,0.870134998212047,-5.4576459772424,"DBX1"
"GOLGA3",0.140916678629517,6.7811941602005,0.722170367699472,0.478270637219815,0.870134998212047,-5.45765707957896,"GOLGA3"
"PICK1",-0.117793707742993,4.87745115786594,-0.722035436299503,0.478351841970787,0.870206841255279,-5.45774547951466,"PICK1"
"PLEKHD1",0.038882414049119,3.19338978829033,0.721948630586506,0.478404087877632,0.870206841255279,-5.45780234178463,"PLEKHD1"
"SLC43A2",-0.113439746723041,3.74425447857191,-0.721900227384208,0.478433221851969,0.870206841255279,-5.45783404560037,"SLC43A2"
"LRRC3C",0.0355800339939439,3.36725982938852,0.721762745308136,0.478515978237801,0.870282725878337,-5.45792408460016,"LRRC3C"
"CLPS",-0.0379593344396655,3.20600539830719,-0.721640908053819,0.478589324349936,0.870311540317683,-5.45800386403015,"CLPS"
"SDCBP",-0.103794347341518,4.22707941993739,-0.721547590278053,0.478645506175986,0.870311540317683,-5.45806496020207,"SDCBP"
"OGFOD1",-0.119203726182463,4.70805650276962,-0.721531933995021,0.478654932396523,0.870311540317683,-5.45807520981067,"OGFOD1"
"MAP4K2",0.144767252652435,6.76053566381089,0.721345642363566,0.478767101857346,0.8703360746527,-5.45819715214414,"MAP4K2"
"GJC2",0.0547539562245399,3.56438749286405,0.72120553606279,0.478851472476446,0.8703360746527,-5.4582888429797,"GJC2"
"KCTD21",0.0355722304225942,3.34341986208368,0.72119073637207,0.478860385211948,0.8703360746527,-5.45829852747092,"KCTD21"
"SNTB2",-0.153618591179513,5.63878786873133,-0.721161430107431,0.478878034447895,0.8703360746527,-5.45831770409176,"SNTB2"
"CKMT1A",0.0316492094770965,3.20813334408584,0.721114624892225,0.478906222942096,0.8703360746527,-5.45834832966265,"CKMT1A"
"ERBB4",-0.0496512195754172,3.23288858422916,-0.721100625249109,0.478914654432149,0.8703360746527,-5.45835748953877,"ERBB4"
"LPCAT2",-0.0371199808518525,3.25105951998925,-0.720882106157288,0.47904627203721,0.870476065402826,-5.45850044337584,"LPCAT2"
"CENPC",0.0439972710694996,3.36225109796095,0.720823753986478,0.479081422086555,0.870476065402826,-5.45853861007468,"CENPC"
"CD72",-0.064321448378916,3.70048425931359,-0.720768312144936,0.479114820419049,0.870476065402826,-5.45857487049351,"CD72"
"MT1H",-0.0838713199386678,3.9759696489971,-0.720583084769957,0.479226411845139,0.870604226692796,-5.45869599493332,"MT1H"
"CDCA7L",-0.0817313344641089,3.79082263784078,-0.72031564939321,0.479387556885524,0.870822381706912,-5.45887082514401,"CDCA7L"
"OSBPL9",-0.0962269052195155,4.3319503684669,-0.720028413902377,0.479560667984566,0.870975100388935,-5.45905853090975,"OSBPL9"
"OLAH",-0.039796629980555,3.30658695849872,-0.720015577549356,0.479568405053255,0.870975100388935,-5.45906691769649,"OLAH"
"JAKMIP3",0.0453449557078249,3.38031494625104,0.719971732282313,0.479594833192285,0.870975100388935,-5.45909556346659,"JAKMIP3"
"SNTN",0.0367987206983987,3.17942001585877,0.719694997389507,0.479761657387247,0.871131610507942,-5.45927632676791,"SNTN"
"NIPA2",0.108813191509763,5.22180413049893,0.719603392952362,0.479816886809827,0.871131610507942,-5.45933614833199,"NIPA2"
"COQ7",0.0456747240864137,3.50225860545087,0.719579898854807,0.479831052285234,0.871131610507942,-5.4593514898091,"COQ7"
"TEX35",0.0414616584326673,3.3006927095404,0.719514126069094,0.479870710475136,0.871131610507942,-5.4593944364469,"TEX35"
"LRRC28",-0.102881372920121,4.21942870957485,-0.719486962033432,0.479887089792379,0.871131610507942,-5.45941217224356,"LRRC28"
"KCNJ13",-0.0368981598196933,3.32803426141312,-0.719410282251802,0.479933327784078,0.871131610507942,-5.45946223417911,"KCNJ13"
"KCMF1",-0.0514147199043999,3.3788186244023,-0.719230352637991,0.480041835779426,0.871131610507942,-5.45957968502911,"KCMF1"
"MIRLET7I",-0.0563816314257732,3.30796251141484,-0.719223591086074,0.480045913667504,0.871131610507942,-5.45958409815789,"MIRLET7I"
"CES5A",0.0378995120447566,3.30197836110002,0.719176122871638,0.480074542291364,0.871131610507942,-5.45961507860096,"CES5A"
"BTG3",-0.138528206157535,4.84674929627247,-0.719085946413405,0.480128931499431,0.871131610507942,-5.45967392753448,"BTG3"
"ZNF619",-0.0323260323734096,3.15607283876481,-0.718876751124728,0.480255119851544,0.871131610507942,-5.45981042098689,"ZNF619"
"ADAMTS15",-0.05233858797443,3.40828288795209,-0.718874193532854,0.480256662732518,0.871131610507942,-5.45981208950403,"ADAMTS15"
"FGD3",0.15633030562063,7.68201962117573,0.71886049462211,0.480264926723063,0.871131610507942,-5.45982102627896,"FGD3"
"CHIC2",-0.10137853420407,4.31028079060913,-0.718857123542372,0.480266960369856,0.871131610507942,-5.45982322544962,"CHIC2"
"FBXO5",-0.15057085487205,4.81925804294595,-0.71880708338544,0.480297148324659,0.871131610507942,-5.45985586869361,"FBXO5"
"TGS1",0.0445480165638592,3.39386485428771,0.718714794888622,0.480352826541983,0.871158093492592,-5.45991606662305,"TGS1"
"OR9Q2",-0.0347480876074739,3.22545765082386,-0.718480299077979,0.480494316297924,0.871194614910703,-5.46006899063464,"OR9Q2"
"MYL2",-0.0378996159943603,3.33858616015884,-0.718464326299049,0.48050395481812,0.871194614910703,-5.46007940539979,"MYL2"
"ADAM7",0.039335782588634,3.37248827482906,0.718259059104147,0.480627830120939,0.871194614910703,-5.46021322671589,"ADAM7"
"TNNI3K",-0.0413841857597025,3.26154797121015,-0.718067943146005,0.48074318218448,0.871194614910703,-5.46033778979969,"TNNI3K"
"SNORA38B",-0.0459193102306929,3.32777327914813,-0.718022497764513,0.480770614085178,0.871194614910703,-5.46036740498738,"SNORA38B"
"PTTG1",-0.187329466508656,7.24397857148509,-0.717916730427144,0.480834461281678,0.871194614910703,-5.46043632304824,"PTTG1"
"CRY2",0.104683226479891,4.70208236853883,0.717880086420909,0.480856582850247,0.871194614910703,-5.4604601980648,"CRY2"
"CNDP1",-0.0382307705223727,3.2019025459586,-0.717856305859269,0.480870939222531,0.871194614910703,-5.46047569142263,"CNDP1"
"ITGAE",0.169747790359369,6.20455281861923,0.717767732140033,0.480924413558356,0.871194614910703,-5.46053339412799,"ITGAE"
"RPL13AP5",0.0807673700154419,10.4234872217073,0.717725793216781,0.480949734427054,0.871194614910703,-5.46056071353201,"RPL13AP5"
"FOXP1",-0.201158970943609,5.39016791799579,-0.717680775100273,0.480976915244148,0.871194614910703,-5.46059003707069,"FOXP1"
"NLRX1",0.11478948891702,4.46860655466286,0.71765545381613,0.480992203999337,0.871194614910703,-5.46060652988055,"NLRX1"
"ACAD11",0.180386572493567,5.69196524546958,0.717621957569023,0.481012429157525,0.871194614910703,-5.46062834653947,"ACAD11"
"SCARNA17",-0.177689949261479,4.92338329013681,-0.717506836574338,0.481081943432342,0.871194614910703,-5.46070331939999,"SCARNA17"
"BSG",0.205684140809948,4.32805084866818,0.717485952008274,0.481094554928004,0.871194614910703,-5.46071691931103,"BSG"
"EIF1AY",0.373037445940267,3.93473189783796,0.717479514496464,0.481098442366508,0.871194614910703,-5.46072111130673,"EIF1AY"
"ITGB7",-0.140015156186064,8.53072033627749,-0.717252154486678,0.481235750678378,0.871194614910703,-5.46086914136992,"ITGB7"
"OR4F5",-0.0350203324864701,3.16647185920946,-0.717249356150031,0.481237440805532,0.871194614910703,-5.4608709630407,"OR4F5"
"SPATA1",-0.0392055636643852,3.1520498322967,-0.717228521584649,0.481250024484483,0.871194614910703,-5.46088452578608,"SPATA1"
"OR5B21",-0.0279745737167588,3.15485163791063,-0.717222299165535,0.481253782743902,0.871194614910703,-5.46088857634239,"OR5B21"
"CSHL1",0.0427932288043153,3.33408725150056,0.717106077396797,0.481323982318568,0.871194614910703,-5.46096422614897,"CSHL1"
"DEFB109A",-0.0370936818202449,3.17079511935955,-0.717025587232594,0.481372603011839,0.871194614910703,-5.46101661113145,"DEFB109A"
"EYA3",-0.0989114359561459,4.57710123133569,-0.716992594980577,0.481392533060956,0.871194614910703,-5.46103808169469,"EYA3"
"FHL1",-0.0872488496780768,4.06285085658107,-0.71696565307228,0.48140880855973,0.871194614910703,-5.46105561414665,"FHL1"
"JOSD2",-0.0319270114900329,3.23636029051971,-0.716890610760356,0.481454143014785,0.871194614910703,-5.46110444465963,"JOSD2"
"C5orf64",-0.0449518967642613,3.31428801488154,-0.71683423202504,0.481488204097673,0.871194614910703,-5.46114112748261,"C5orf64"
"IFNK",-0.0498090084765546,3.27383791658431,-0.716720059274865,0.48155718561448,0.871194614910703,-5.46121540561963,"IFNK"
"TTLL10",-0.0350894638578998,3.15891046017403,-0.716655994365319,0.481595895231174,0.871194614910703,-5.46125707985764,"TTLL10"
"IL36G",-0.037696038561242,3.19337622860515,-0.716594982589497,0.481632761758456,0.871194614910703,-5.46129676475489,"IL36G"
"ERAS",-0.0407593197259335,3.25949908396752,-0.716587357680649,0.48163736924575,0.871194614910703,-5.4613017241256,"ERAS"
"NIP7",0.119442116547841,4.71165128356178,0.716546029633103,0.481662342904344,0.871194614910703,-5.46132860372364,"NIP7"
"SCARNA12",-0.044043681921112,3.42356794816137,-0.716504434052956,0.481687478991084,0.871194614910703,-5.46135565584277,"SCARNA12"
"PTN",0.0421788529503368,3.34115091857758,0.716259248894924,0.481835659232196,0.871209477055049,-5.46151508437364,"PTN"
"HSD17B7P2",-0.0409173791780791,3.31611000531906,-0.71622520109777,0.481856238483457,0.871209477055049,-5.46153721943829,"HSD17B7P2"
"LOC401463",-0.0317504651504192,3.23726320713537,-0.716180478998871,0.481883270301815,0.871209477055049,-5.46156629253931,"LOC401463"
"RCOR2",-0.0327560263248003,3.23104076509244,-0.71610961127531,0.481926107391151,0.871209477055049,-5.46161235896331,"RCOR2"
"MIR941-1",-0.0370169468197437,3.19882289107367,-0.71608127882728,0.481943233998962,0.871209477055049,-5.46163077480858,"MIR941-1"
"P2RX5",0.0352454389114506,3.183020143458,0.715942852101983,0.482026916320848,0.871209477055049,-5.46172074106543,"P2RX5"
"CCL20",0.0654147253422516,3.68677601477469,0.715919037786121,0.482041313509318,0.871209477055049,-5.46173621679944,"CCL20"
"IGDCC4",0.0399617664388031,3.22494665246256,0.715904420265326,0.48205015080554,0.871209477055049,-5.46174571575459,"IGDCC4"
"OR5AU1",-0.039155801254031,3.16930144045328,-0.715835930316628,0.482091558948062,0.871209477055049,-5.46179022037538,"OR5AU1"
"SCFD2",-0.0570159095046936,3.38832367567019,-0.715785978647069,0.482121760395057,0.871209477055049,-5.46182267632163,"SCFD2"
"CCDC148",-0.0342190767777403,3.13192735985127,-0.715677834616562,0.482187149505871,0.871209477055049,-5.46189293523595,"CCDC148"
"C12orf56",-0.0407604397361761,3.25012637467866,-0.715675356825306,0.482188647758967,0.871209477055049,-5.46189454488738,"C12orf56"
"ADAMDEC1",-0.0460828277566786,3.35056687794475,-0.715159205517557,0.482500809687992,0.871558930798447,-5.46222973810409,"ADAMDEC1"
"SLC17A6",-0.0415538643790285,3.22280201142144,-0.715116313658372,0.482526755460612,0.871558930798447,-5.46225758215738,"SLC17A6"
"COX7C",-0.108747567941117,9.08932185123135,-0.715099014351856,0.482537220237952,0.871558930798447,-5.46226881187879,"COX7C"
"CLGN",-0.029996467293026,3.15776674863607,-0.71508376822171,0.482546443108042,0.871558930798447,-5.46227870858228,"CLGN"
"TMEM145",-0.0372667907492666,3.3134857242615,-0.714952197236097,0.482626038865225,0.871628462254423,-5.46236410681253,"TMEM145"
"OR5T1",-0.0405339337739571,3.25216685115036,-0.714692978855527,0.482782879159661,0.871837474558761,-5.46253231309184,"OR5T1"
"CEP120",0.0377479450035882,3.13011304268057,0.714590863229005,0.482844672466349,0.871861798476679,-5.46259855986414,"CEP120"
"CDIPTOSP",-0.0325549390870689,3.24381006137858,-0.71453485174726,0.482878568696109,0.871861798476679,-5.46263489310211,"CDIPTOSP"
"ANXA11",0.172902058174941,7.33150071833504,0.714214716436521,0.483072330253161,0.872096751362359,-5.46284250508777,"ANXA11"
"CCR2",0.0831764807040393,4.00951112325711,0.71418397471579,0.483090939032676,0.872096751362359,-5.46286243686657,"CCR2"
"SELENOM",-0.0569158481771897,3.67336676824314,-0.713971763211842,0.483219407690303,0.872231511726037,-5.4630000046969,"SELENOM"
"BCL10",-0.0442111047669898,3.39869585747012,-0.713924796012738,0.483247843397819,0.872231511726037,-5.4630304463352,"BCL10"
"RAET1E",0.0429696732991374,3.26989505182306,0.713835923962142,0.483301652546742,0.872254399388247,-5.46308804328077,"RAET1E"
"SLC35B2",-0.121937104732315,4.95218817582271,-0.713751473863924,0.483352787583049,0.872272457374175,-5.46314276812148,"SLC35B2"
"CFAP57",0.0439028453317175,3.33973208551981,0.713633358937614,0.48342431216271,0.872327304717669,-5.46321929796003,"CFAP57"
"CYP2A7",-0.0433918977146558,3.20484495617086,-0.713379114910043,0.483578290747891,0.872492290883186,-5.46338398882854,"CYP2A7"
"KRBA1",0.0899526984970841,3.99096750983657,0.713346536531934,0.483598023355896,0.872492290883186,-5.46340508800883,"KRBA1"
"BPGM",-0.0575555356415555,3.55622295884006,-0.713272915008644,0.483642617379505,0.872498522404265,-5.46345276516256,"BPGM"
"PPP1R17",0.038011813740668,3.23968364277122,0.712928920315796,0.483851013570489,0.872800229293436,-5.46367547371764,"PPP1R17"
"ANKRD13D",-0.0353195404676436,3.2207618250631,-0.712835276123505,0.483907753424156,0.872828341097083,-5.46373608309616,"ANKRD13D"
"JPH3",0.0364759333600307,3.17555020621301,0.712666953560467,0.484009751314243,0.872861305654803,-5.46384500764501,"JPH3"
